"","from","to","combined_score"
"2399","9606.ENSP00000246229","9606.ENSP00000264972",245
"2400","9606.ENSP00000246229","9606.ENSP00000264972",245
"2401","9606.ENSP00000246551","9606.ENSP00000264972",627
"2402","9606.ENSP00000246551","9606.ENSP00000264972",627
"2403","9606.ENSP00000246657","9606.ENSP00000264972",492
"2404","9606.ENSP00000246657","9606.ENSP00000264972",492
"2405","9606.ENSP00000246792","9606.ENSP00000264972",204
"2406","9606.ENSP00000246792","9606.ENSP00000264972",204
"2407","9606.ENSP00000247470","9606.ENSP00000264972",350
"2408","9606.ENSP00000247470","9606.ENSP00000264972",350
"2409","9606.ENSP00000248437","9606.ENSP00000264972",372
"2410","9606.ENSP00000248437","9606.ENSP00000264972",372
"2411","9606.ENSP00000249071","9606.ENSP00000264972",525
"2412","9606.ENSP00000249071","9606.ENSP00000264972",525
"2413","9606.ENSP00000250974","9606.ENSP00000264972",271
"2414","9606.ENSP00000250974","9606.ENSP00000264972",271
"2415","9606.ENSP00000257904","9606.ENSP00000264972",224
"2416","9606.ENSP00000257904","9606.ENSP00000264972",224
"2417","9606.ENSP00000258787","9606.ENSP00000264972",375
"2418","9606.ENSP00000258787","9606.ENSP00000264972",375
"2419","9606.ENSP00000259254","9606.ENSP00000264972",251
"2420","9606.ENSP00000259254","9606.ENSP00000264972",251
"2421","9606.ENSP00000259608","9606.ENSP00000264972",603
"2422","9606.ENSP00000259608","9606.ENSP00000264972",603
"2423","9606.ENSP00000259951","9606.ENSP00000264972",246
"2424","9606.ENSP00000259951","9606.ENSP00000264972",246
"2425","9606.ENSP00000262262","9606.ENSP00000264972",234
"2426","9606.ENSP00000262262","9606.ENSP00000264972",234
"2427","9606.ENSP00000262629","9606.ENSP00000264972",956
"2428","9606.ENSP00000262629","9606.ENSP00000264972",956
"2429","9606.ENSP00000262866","9606.ENSP00000264972",958
"2430","9606.ENSP00000262866","9606.ENSP00000264972",958
"2431","9606.ENSP00000263025","9606.ENSP00000264972",336
"2432","9606.ENSP00000263025","9606.ENSP00000264972",336
"2433","9606.ENSP00000263285","9606.ENSP00000264972",674
"2434","9606.ENSP00000263285","9606.ENSP00000264972",674
"2435","9606.ENSP00000263645","9606.ENSP00000264972",362
"2436","9606.ENSP00000263645","9606.ENSP00000264972",362
"2437","9606.ENSP00000263863","9606.ENSP00000264972",269
"2438","9606.ENSP00000263863","9606.ENSP00000264972",269
"2439","9606.ENSP00000264072","9606.ENSP00000264972",214
"2440","9606.ENSP00000264072","9606.ENSP00000264972",214
"2441","9606.ENSP00000264122","9606.ENSP00000264972",995
"2442","9606.ENSP00000264122","9606.ENSP00000264972",995
"2443","9606.ENSP00000264552","9606.ENSP00000264972",262
"2444","9606.ENSP00000264552","9606.ENSP00000264972",262
"2445","9606.ENSP00000000233","9606.ENSP00000265062",400
"2446","9606.ENSP00000000233","9606.ENSP00000265062",400
"2447","9606.ENSP00000037243","9606.ENSP00000265062",815
"2448","9606.ENSP00000037243","9606.ENSP00000265062",815
"2449","9606.ENSP00000215730","9606.ENSP00000265062",556
"2450","9606.ENSP00000215730","9606.ENSP00000265062",556
"2451","9606.ENSP00000217971","9606.ENSP00000265062",551
"2452","9606.ENSP00000217971","9606.ENSP00000265062",551
"2453","9606.ENSP00000219150","9606.ENSP00000265062",330
"2454","9606.ENSP00000219150","9606.ENSP00000265062",330
"2455","9606.ENSP00000225655","9606.ENSP00000265062",298
"2456","9606.ENSP00000225655","9606.ENSP00000265062",298
"2457","9606.ENSP00000229340","9606.ENSP00000265062",920
"2458","9606.ENSP00000229340","9606.ENSP00000265062",920
"2459","9606.ENSP00000229829","9606.ENSP00000265062",900
"2460","9606.ENSP00000229829","9606.ENSP00000265062",900
"2461","9606.ENSP00000234160","9606.ENSP00000265062",305
"2462","9606.ENSP00000234160","9606.ENSP00000265062",305
"2463","9606.ENSP00000236671","9606.ENSP00000265062",746
"2464","9606.ENSP00000236671","9606.ENSP00000265062",746
"2465","9606.ENSP00000241052","9606.ENSP00000265062",229
"2466","9606.ENSP00000241052","9606.ENSP00000265062",229
"2467","9606.ENSP00000244137","9606.ENSP00000265062",333
"2468","9606.ENSP00000244137","9606.ENSP00000265062",333
"2469","9606.ENSP00000246792","9606.ENSP00000265062",241
"2470","9606.ENSP00000246792","9606.ENSP00000265062",241
"2471","9606.ENSP00000248437","9606.ENSP00000265062",668
"2472","9606.ENSP00000248437","9606.ENSP00000265062",668
"2473","9606.ENSP00000249071","9606.ENSP00000265062",255
"2474","9606.ENSP00000249071","9606.ENSP00000265062",255
"2475","9606.ENSP00000253794","9606.ENSP00000265062",347
"2476","9606.ENSP00000253794","9606.ENSP00000265062",347
"2477","9606.ENSP00000256682","9606.ENSP00000265062",621
"2478","9606.ENSP00000256682","9606.ENSP00000265062",621
"2479","9606.ENSP00000257904","9606.ENSP00000265062",217
"2480","9606.ENSP00000257904","9606.ENSP00000265062",217
"2481","9606.ENSP00000258739","9606.ENSP00000265062",225
"2482","9606.ENSP00000258739","9606.ENSP00000265062",225
"2483","9606.ENSP00000262225","9606.ENSP00000265062",356
"2484","9606.ENSP00000262225","9606.ENSP00000265062",356
"2485","9606.ENSP00000263025","9606.ENSP00000265062",418
"2486","9606.ENSP00000263025","9606.ENSP00000265062",418
"2487","9606.ENSP00000263645","9606.ENSP00000265062",272
"2488","9606.ENSP00000263645","9606.ENSP00000265062",272
"2489","9606.ENSP00000264552","9606.ENSP00000265062",268
"2490","9606.ENSP00000264552","9606.ENSP00000265062",268
"2491","9606.ENSP00000264972","9606.ENSP00000265062",210
"2492","9606.ENSP00000264972","9606.ENSP00000265062",210
"2493","9606.ENSP00000215574","9606.ENSP00000265354",202
"2494","9606.ENSP00000215574","9606.ENSP00000265354",202
"2495","9606.ENSP00000217026","9606.ENSP00000265354",245
"2496","9606.ENSP00000217026","9606.ENSP00000265354",245
"2497","9606.ENSP00000225916","9606.ENSP00000265354",545
"2498","9606.ENSP00000225916","9606.ENSP00000265354",545
"2499","9606.ENSP00000228872","9606.ENSP00000265354",217
"2500","9606.ENSP00000228872","9606.ENSP00000265354",217
"2501","9606.ENSP00000236671","9606.ENSP00000265354",208
"2502","9606.ENSP00000236671","9606.ENSP00000265354",208
"2503","9606.ENSP00000246229","9606.ENSP00000265354",237
"2504","9606.ENSP00000246229","9606.ENSP00000265354",237
"2505","9606.ENSP00000246792","9606.ENSP00000265354",280
"2506","9606.ENSP00000246792","9606.ENSP00000265354",280
"2507","9606.ENSP00000247470","9606.ENSP00000265354",360
"2508","9606.ENSP00000247470","9606.ENSP00000265354",360
"2509","9606.ENSP00000249071","9606.ENSP00000265354",324
"2510","9606.ENSP00000249071","9606.ENSP00000265354",324
"2511","9606.ENSP00000249636","9606.ENSP00000265354",234
"2512","9606.ENSP00000249636","9606.ENSP00000265354",234
"2513","9606.ENSP00000257904","9606.ENSP00000265354",265
"2514","9606.ENSP00000257904","9606.ENSP00000265354",265
"2515","9606.ENSP00000261438","9606.ENSP00000265354",229
"2516","9606.ENSP00000261438","9606.ENSP00000265354",229
"2517","9606.ENSP00000262053","9606.ENSP00000265354",213
"2518","9606.ENSP00000262053","9606.ENSP00000265354",213
"2519","9606.ENSP00000263025","9606.ENSP00000265354",693
"2520","9606.ENSP00000263025","9606.ENSP00000265354",693
"2521","9606.ENSP00000263102","9606.ENSP00000265354",226
"2522","9606.ENSP00000263102","9606.ENSP00000265354",226
"2523","9606.ENSP00000009530","9606.ENSP00000265440",213
"2524","9606.ENSP00000009530","9606.ENSP00000265440",213
"2525","9606.ENSP00000011653","9606.ENSP00000265440",214
"2526","9606.ENSP00000011653","9606.ENSP00000265440",214
"2527","9606.ENSP00000182290","9606.ENSP00000265440",213
"2528","9606.ENSP00000182290","9606.ENSP00000265440",213
"2529","9606.ENSP00000216117","9606.ENSP00000265440",541
"2530","9606.ENSP00000216117","9606.ENSP00000265440",541
"2531","9606.ENSP00000216254","9606.ENSP00000265440",487
"2532","9606.ENSP00000216254","9606.ENSP00000265440",487
"2533","9606.ENSP00000221978","9606.ENSP00000265440",298
"2534","9606.ENSP00000221978","9606.ENSP00000265440",298
"2535","9606.ENSP00000223795","9606.ENSP00000265440",305
"2536","9606.ENSP00000223795","9606.ENSP00000265440",305
"2537","9606.ENSP00000227752","9606.ENSP00000265440",348
"2538","9606.ENSP00000227752","9606.ENSP00000265440",348
"2539","9606.ENSP00000228463","9606.ENSP00000265440",278
"2540","9606.ENSP00000228463","9606.ENSP00000265440",278
"2541","9606.ENSP00000228872","9606.ENSP00000265440",252
"2542","9606.ENSP00000228872","9606.ENSP00000265440",252
"2543","9606.ENSP00000236826","9606.ENSP00000265440",236
"2544","9606.ENSP00000236826","9606.ENSP00000265440",236
"2545","9606.ENSP00000246115","9606.ENSP00000265440",213
"2546","9606.ENSP00000246115","9606.ENSP00000265440",213
"2547","9606.ENSP00000246551","9606.ENSP00000265440",214
"2548","9606.ENSP00000246551","9606.ENSP00000265440",214
"2549","9606.ENSP00000249071","9606.ENSP00000265440",243
"2550","9606.ENSP00000249071","9606.ENSP00000265440",243
"2551","9606.ENSP00000262629","9606.ENSP00000265440",401
"2552","9606.ENSP00000262629","9606.ENSP00000265440",401
"2553","9606.ENSP00000263025","9606.ENSP00000265440",246
"2554","9606.ENSP00000263025","9606.ENSP00000265440",246
"2555","9606.ENSP00000029410","9606.ENSP00000265471",885
"2556","9606.ENSP00000029410","9606.ENSP00000265471",885
"2557","9606.ENSP00000259241","9606.ENSP00000265471",282
"2558","9606.ENSP00000259241","9606.ENSP00000265471",282
"2559","9606.ENSP00000037243","9606.ENSP00000265686",333
"2560","9606.ENSP00000037243","9606.ENSP00000265686",333
"2561","9606.ENSP00000164227","9606.ENSP00000265686",281
"2562","9606.ENSP00000164227","9606.ENSP00000265686",281
"2563","9606.ENSP00000219150","9606.ENSP00000265686",248
"2564","9606.ENSP00000219150","9606.ENSP00000265686",248
"2565","9606.ENSP00000236671","9606.ENSP00000265686",238
"2566","9606.ENSP00000236671","9606.ENSP00000265686",238
"2567","9606.ENSP00000244137","9606.ENSP00000265686",233
"2568","9606.ENSP00000244137","9606.ENSP00000265686",233
"2569","9606.ENSP00000246792","9606.ENSP00000265686",226
"2570","9606.ENSP00000246792","9606.ENSP00000265686",226
"2571","9606.ENSP00000249071","9606.ENSP00000265686",248
"2572","9606.ENSP00000249071","9606.ENSP00000265686",248
"2573","9606.ENSP00000259512","9606.ENSP00000265686",288
"2574","9606.ENSP00000259512","9606.ENSP00000265686",288
"2575","9606.ENSP00000261623","9606.ENSP00000265686",335
"2576","9606.ENSP00000261623","9606.ENSP00000265686",335
"2577","9606.ENSP00000262629","9606.ENSP00000265686",309
"2578","9606.ENSP00000262629","9606.ENSP00000265686",309
"2579","9606.ENSP00000265062","9606.ENSP00000265686",282
"2580","9606.ENSP00000265062","9606.ENSP00000265686",282
"2581","9606.ENSP00000157812","9606.ENSP00000265729",266
"2582","9606.ENSP00000157812","9606.ENSP00000265729",266
"2583","9606.ENSP00000215909","9606.ENSP00000265729",386
"2584","9606.ENSP00000215909","9606.ENSP00000265729",386
"2585","9606.ENSP00000229281","9606.ENSP00000265729",375
"2586","9606.ENSP00000229281","9606.ENSP00000265729",375
"2587","9606.ENSP00000263025","9606.ENSP00000265729",208
"2588","9606.ENSP00000263025","9606.ENSP00000265729",208
"2589","9606.ENSP00000264908","9606.ENSP00000265729",231
"2590","9606.ENSP00000264908","9606.ENSP00000265729",231
"2591","9606.ENSP00000006777","9606.ENSP00000266025",473
"2592","9606.ENSP00000006777","9606.ENSP00000266025",473
"2593","9606.ENSP00000215909","9606.ENSP00000266025",273
"2594","9606.ENSP00000215909","9606.ENSP00000266025",273
"2595","9606.ENSP00000257904","9606.ENSP00000266025",227
"2596","9606.ENSP00000257904","9606.ENSP00000266025",227
"2597","9606.ENSP00000258739","9606.ENSP00000266025",905
"2598","9606.ENSP00000258739","9606.ENSP00000266025",905
"2599","9606.ENSP00000262225","9606.ENSP00000266025",900
"2600","9606.ENSP00000262225","9606.ENSP00000266025",900
"2601","9606.ENSP00000262812","9606.ENSP00000266025",905
"2602","9606.ENSP00000262812","9606.ENSP00000266025",905
"2603","9606.ENSP00000216185","9606.ENSP00000266397",210
"2604","9606.ENSP00000216185","9606.ENSP00000266397",210
"2605","9606.ENSP00000222250","9606.ENSP00000266397",391
"2606","9606.ENSP00000222250","9606.ENSP00000266397",391
"2607","9606.ENSP00000037243","9606.ENSP00000266458",905
"2608","9606.ENSP00000037243","9606.ENSP00000266458",905
"2609","9606.ENSP00000164227","9606.ENSP00000266458",202
"2610","9606.ENSP00000164227","9606.ENSP00000266458",202
"2611","9606.ENSP00000215071","9606.ENSP00000266458",367
"2612","9606.ENSP00000215071","9606.ENSP00000266458",367
"2613","9606.ENSP00000215730","9606.ENSP00000266458",399
"2614","9606.ENSP00000215730","9606.ENSP00000266458",399
"2615","9606.ENSP00000217958","9606.ENSP00000266458",209
"2616","9606.ENSP00000217958","9606.ENSP00000266458",209
"2617","9606.ENSP00000225916","9606.ENSP00000266458",267
"2618","9606.ENSP00000225916","9606.ENSP00000266458",267
"2619","9606.ENSP00000234160","9606.ENSP00000266458",261
"2620","9606.ENSP00000234160","9606.ENSP00000266458",261
"2621","9606.ENSP00000236671","9606.ENSP00000266458",486
"2622","9606.ENSP00000236671","9606.ENSP00000266458",486
"2623","9606.ENSP00000238788","9606.ENSP00000266458",245
"2624","9606.ENSP00000238788","9606.ENSP00000266458",245
"2625","9606.ENSP00000241052","9606.ENSP00000266458",380
"2626","9606.ENSP00000241052","9606.ENSP00000266458",380
"2627","9606.ENSP00000248437","9606.ENSP00000266458",571
"2628","9606.ENSP00000248437","9606.ENSP00000266458",571
"2629","9606.ENSP00000256682","9606.ENSP00000266458",221
"2630","9606.ENSP00000256682","9606.ENSP00000266458",221
"2631","9606.ENSP00000263025","9606.ENSP00000266458",302
"2632","9606.ENSP00000263025","9606.ENSP00000266458",302
"2633","9606.ENSP00000264552","9606.ENSP00000266458",275
"2634","9606.ENSP00000264552","9606.ENSP00000266458",275
"2635","9606.ENSP00000265062","9606.ENSP00000266458",824
"2636","9606.ENSP00000265062","9606.ENSP00000266458",824
"2637","9606.ENSP00000265686","9606.ENSP00000266458",330
"2638","9606.ENSP00000265686","9606.ENSP00000266458",330
"2639","9606.ENSP00000009530","9606.ENSP00000266556",294
"2640","9606.ENSP00000009530","9606.ENSP00000266556",294
"2641","9606.ENSP00000216254","9606.ENSP00000266556",557
"2642","9606.ENSP00000216254","9606.ENSP00000266556",557
"2643","9606.ENSP00000216802","9606.ENSP00000266556",404
"2644","9606.ENSP00000216802","9606.ENSP00000266556",404
"2645","9606.ENSP00000227525","9606.ENSP00000266556",533
"2646","9606.ENSP00000227525","9606.ENSP00000266556",533
"2647","9606.ENSP00000229281","9606.ENSP00000266556",354
"2648","9606.ENSP00000229281","9606.ENSP00000266556",354
"2649","9606.ENSP00000259951","9606.ENSP00000266556",220
"2650","9606.ENSP00000259951","9606.ENSP00000266556",220
"2651","9606.ENSP00000265471","9606.ENSP00000266556",271
"2652","9606.ENSP00000265471","9606.ENSP00000266556",271
"2653","9606.ENSP00000204566","9606.ENSP00000267103",371
"2654","9606.ENSP00000204566","9606.ENSP00000267103",371
"2655","9606.ENSP00000244137","9606.ENSP00000267103",205
"2656","9606.ENSP00000244137","9606.ENSP00000267103",205
"2657","9606.ENSP00000216223","9606.ENSP00000267205",412
"2658","9606.ENSP00000216223","9606.ENSP00000267205",412
"2659","9606.ENSP00000216446","9606.ENSP00000267205",324
"2660","9606.ENSP00000216446","9606.ENSP00000267205",324
"2661","9606.ENSP00000222330","9606.ENSP00000267205",472
"2662","9606.ENSP00000222330","9606.ENSP00000267205",472
"2663","9606.ENSP00000225655","9606.ENSP00000267205",313
"2664","9606.ENSP00000225655","9606.ENSP00000267205",313
"2665","9606.ENSP00000225831","9606.ENSP00000267205",322
"2666","9606.ENSP00000225831","9606.ENSP00000267205",322
