"","GSM650659.CEL.gz","GSM650676.CEL.gz","GSM650679.CEL.gz","GSM650686.CEL.gz","GSM650691.CEL.gz","GSM650692.CEL.gz","GSM650696.CEL.gz","GSM650709.CEL.gz","GSM650713.CEL.gz","GSM650714.CEL.gz","GSM650715.CEL.gz","GSM650725.CEL.gz","GSM650728.CEL.gz","GSM650729.CEL.gz","GSM650826.CEL.gz","GSM650828.CEL.gz","GSM650835.CEL.gz","GSM650850.CEL.gz","GSM650855.CEL.gz","GSM650856.CEL.gz","GSM650869.CEL.gz"
"ERGIC2",8.185408,7.949761,7.852475,8.450455,8.363539,8.800553,7.905402,8.123347,7.899368,7.195804,7.977645,6.715534,7.600598,8.865511,8.586676,8.412167,8.447429,8.770301,9.1367,8.700698,7.794202
"TMTC1",5.231143,5.558189,5.498231,5.170856,5.284329,5.137277,6.727591,5.747417,6.093955,5.480582,5.005165,5.95626,5.498031,5.286117,5.556832,5.388161,5.518242,5.4891,6.320919,4.911471,5.341527
"IPO8",8.561554,8.678584,8.349776,8.865045,8.380491,8.595138,8.475691,8.416605,8.649025,8.00315,8.658586,7.371059,8.670661,8.507588,8.741326,8.663349,8.450226,8.967081,8.82212,9.088734,8.878474
"CAPRIN2",7.477602,7.114573,6.965156,7.712898,7.674699,7.357852,7.392476,7.300101,7.460544,7.171999,7.135087,6.695778,7.511707,7.4276,7.586906,7.873203,7.49475,7.796979,8.106594,8.242645,7.563062
"OVOS2",4.616889,4.434971,4.617297,4.238734,4.65228,4.007422,3.537182,4.057469,4.199517,4.417673,4.176573,4.190971,4.121768,3.874207,5.147765,4.620422,3.806335,4.053475,4.126936,4.335483,5.601367
"SINHCAF",5.615546,4.858333,4.846249,6.47168,4.475722,5.804682,5.263643,5.65838,5.186792,4.934744,5.199863,4.373665,5.794729,5.478422,5.208798,5.123114,4.201368,5.687845,5.077649,5.121435,5.604674
"DENND5B",6.395778,6.176507,5.950176,6.903004,6.387152,6.440542,5.888765,6.430494,6.661709,6.187302,6.256262,6.231622,6.445101,7.081017,6.563023,6.590887,7.558951,7.339476,6.407573,6.40175,6.350585
"AMN1",8.131008,7.684375,7.572193,8.216797,8.300723,7.937159,8.220253,7.702262,8.007425,7.822528,8.250016,7.269975,8.098491,8.359543,8.334736,8.147344,8.175531,8.681056,8.599936,8.073741,8.091454
"H3-5",9.576928,9.697747,9.090205,9.638059,10.104546,9.788781,9.861968,9.475116,9.581916,9.240857,10.021597,8.936687,9.641178,9.891833,9.648167,9.45215,9.021258,9.648666,9.541571,9.277315,9.688798
"ABCD2",8.913438,8.253883,7.963105,9.114388,8.209762,8.847585,7.855967,8.494734,8.75799,8.151775,7.765819,7.188624,7.975341,9.070403,8.869516,8.702385,7.789196,8.80518,8.934346,8.978245,7.944288
"GXYLT1",7.495248,7.609677,7.464346,7.57203,7.675987,7.739962,7.699824,7.511939,7.656492,6.714655,7.454227,6.398612,7.658771,8.060403,8.024399,7.511682,7.558947,8.04443,8.215417,8.333876,7.814094
"YAF2",7.942784,7.825452,7.371944,7.790949,7.969052,7.932273,7.653829,7.572485,7.79276,7.315351,7.683699,6.868273,7.488336,8.020747,7.916011,7.916027,7.827331,7.811434,8.375534,7.941615,7.729378
"ZCRB1",7.715782,7.067419,6.700089,7.09092,7.373473,7.239149,6.132292,7.285433,7.485682,7.052864,7.403698,6.848244,7.379713,8.584911,7.671928,8.055852,8.133644,7.328631,8.164072,7.540301,7.297341
"PUS7L",7.92914,7.580034,7.263878,8.347169,7.828585,8.136709,7.291553,7.527049,7.774845,7.120175,7.376891,6.244322,7.2741,8.644577,8.305924,8.202481,7.846741,8.42165,8.805246,8.630313,7.911111
"NELL2",9.228371,9.211665,8.623922,9.586122,8.357847,9.197838,8.800493,9.241424,9.401201,9.023643,8.804851,7.506475,9.008997,8.932307,9.182674,9.276178,8.410559,8.842815,9.508027,9.482776,8.777046
"SLC38A2",10.843334,10.809435,10.624835,10.943452,10.329756,11.114613,11.01065,10.548433,10.891114,10.660295,10.763126,9.78297,10.846955,10.792372,10.824285,10.858449,11.014578,11.321292,11.242591,10.922922,10.846488
"RPAP3",7.328849,7.094096,6.866318,7.617345,7.254692,7.630317,6.927399,7.202544,7.43177,6.8281,7.244186,5.834289,7.080018,7.801499,7.716157,7.704259,7.467691,7.840026,8.135377,7.755996,7.350532
"SENP1",8.092259,8.160364,8.256171,8.635267,8.113502,8.384692,8.258529,8.128421,8.203125,7.875324,8.228221,7.519463,8.401752,8.487361,8.365261,8.424776,8.335256,8.465624,8.821868,8.632805,8.574267
"ZNF641",7.967839,7.957526,7.80438,7.754668,8.088459,8.306472,8.25501,7.396705,7.953795,7.457822,8.21267,7.435826,8.231629,7.713706,7.947865,7.792414,7.958028,7.710999,7.855038,7.419637,7.755958
"SNORA2B",6.978983,7.051781,6.058826,6.897579,6.758357,6.876661,6.82401,6.739669,7.014987,6.227685,6.809855,5.753689,7.288516,6.695452,7.482173,7.178992,6.906838,7.375704,7.704998,6.995714,7.389763
"DDX23",8.611112,8.742475,8.301808,8.725208,8.408933,8.812465,7.762604,8.791886,8.649395,8.33956,8.717958,7.661092,8.725966,8.366897,8.685258,8.789796,8.101775,8.787457,8.319499,8.30984,8.838749
"ARF3",9.10693,9.755215,9.342038,9.387384,9.358635,9.456944,9.663386,9.570421,9.360284,9.348592,9.53189,9.073426,9.298037,8.870295,9.242416,9.149351,9.247227,9.270507,8.829686,8.872155,9.335201
"CERS5",8.0806,8.748555,8.055165,8.519359,8.544347,8.365421,8.348497,8.409332,8.548902,8.089424,8.715405,7.622266,8.645147,8.353344,8.439621,8.298962,8.013239,8.647263,8.441669,8.517394,8.296932
"PHBP19",7.339145,7.849683,7.615244,8.151467,7.366707,7.174254,7.384279,7.539504,7.668389,7.349873,7.258565,7.309811,7.609633,6.823417,7.564227,7.666187,7.116423,8.077606,7.258931,7.373773,7.562366
"SP7",7.903272,7.670229,8.100673,7.673012,7.748079,7.573679,8.077167,7.922293,7.744417,8.597688,7.874212,9.213212,7.507288,7.464639,7.637743,7.797545,8.173579,7.356178,7.625896,7.418447,7.698733
"ATP5MC2",9.760083,10.106721,10.073315,10.133692,9.869152,10.082935,9.637692,9.901224,10.031894,9.983042,9.845873,9.703012,9.860852,10.200621,9.574731,9.5786,9.547054,9.614509,9.330975,9.66549,9.568765
"CBX5",8.423884,8.340339,8.019387,9.181345,7.893325,8.511237,7.676253,8.439289,8.27453,7.802443,7.892874,7.270537,8.150368,8.372673,8.296166,8.118734,8.152002,8.761465,8.049059,8.275659,8.257425
"NFE2",8.77135,8.894201,9.055727,8.838821,9.236503,8.754361,9.104687,8.545874,8.803237,7.865132,9.348886,8.017419,8.640972,8.021852,9.108308,8.680774,8.404496,8.789439,8.904883,8.850173,9.072149
"ZNF385A",7.912296,8.385363,8.248845,8.203862,8.247254,7.859505,8.382845,8.089424,8.17223,8.422954,8.487385,8.320315,8.09431,7.93074,8.03697,8.080305,8.654863,7.928596,8.229765,8.111008,8.498198
"ITGA5",8.840884,9.250966,9.026655,8.875826,8.760075,9.196319,9.680604,8.935614,9.353681,8.916066,9.395358,8.724705,9.258709,8.769641,9.104887,8.867974,9.170158,9.269343,9.125013,8.749176,9.188212
"TESPA1",9.18856,9.137794,8.624908,9.835451,8.944152,9.104128,8.613311,9.321673,9.192243,9.12917,8.899693,7.88326,8.991412,9.47435,9.1251,9.576559,9.224354,9.658489,9.60928,9.473343,9.529385
"CD63",9.181465,10.003289,9.654834,9.421088,9.664657,9.7436,9.778206,9.279267,9.325868,9.438978,9.92333,8.862619,9.490346,9.294066,9.003444,9.031974,8.787312,8.782526,9.031805,8.887722,9.284125
"CS",8.819386,9.118949,8.822198,9.236446,8.769744,9.081334,8.87389,8.990908,9.125038,8.997254,8.9472,8.348571,9.133766,8.666624,8.861521,9.089806,8.911266,9.087093,9.017746,9.015454,9.028526
"STAT2",8.815068,8.917371,8.760526,9.476232,8.93621,9.114173,8.85618,9.15267,9.148023,8.75046,9.697771,8.056593,9.529707,9.062549,8.876343,8.955573,9.032615,8.989534,8.572591,8.800187,9.961826
"BAZ2A",8.418254,8.842856,8.657105,8.89414,8.598745,8.771294,9.04888,8.68131,8.70965,8.477348,8.893615,8.348647,9.187979,8.101157,8.895562,8.663916,8.831794,9.367642,8.926148,8.558003,9.173539
"SNORD59B",7.243063,7.104238,6.642512,7.781059,7.224394,7.166822,7.383843,6.676697,7.9311,6.470273,7.102643,6.414657,6.926404,7.657008,7.428673,7.300349,7.35311,7.91454,7.873324,7.681479,7.660708
"SNORD59A",5.253456,4.773683,4.479768,5.59835,4.947898,5.160536,5.185893,4.46886,5.565298,4.532361,5.359593,4.086962,5.482505,5.623166,5.394892,5.483962,5.404699,6.019198,6.027868,5.410981,5.207096
"PTGES3",10.211094,10.087698,9.682473,10.630444,10.101414,10.321027,10.094951,9.915232,10.125922,9.622813,10.059469,9.223897,9.937715,10.502283,10.238734,10.235978,10.012656,10.111415,10.360398,10.410785,9.999044
"NACA",11.206019,10.95859,10.512758,9.86885,11.024243,10.579651,9.12809,11.093711,11.137829,11.270088,10.837529,10.640608,11.048697,11.29823,10.798202,11.113613,10.778038,10.470764,10.363405,10.190864,10.587337
"PRIM1",7.97546,7.687152,7.239482,8.0553,7.591141,7.96109,7.221478,7.697373,7.718707,7.084218,7.393783,6.933777,7.728124,8.305693,8.104452,8.320458,7.903123,8.072353,8.102356,7.989116,7.707031
"ARHGAP9",8.625688,8.633694,8.518576,8.668241,8.86891,8.651136,9.240777,8.507354,8.878226,8.544615,9.196456,8.590588,8.933924,8.408138,8.757214,8.670104,8.977846,9.054057,9.00664,8.241118,8.654207
"CDK4",7.925931,8.015597,7.945758,8.227222,7.847223,8.131254,7.773165,8.082379,8.08695,7.668171,7.760044,7.44119,7.996803,8.185975,7.750934,7.840627,7.726852,8.171997,7.826502,8.118159,8.189284
"AVIL",7.526843,7.408455,7.449963,6.844296,7.423858,7.201264,8.227093,7.253069,7.715273,7.588803,8.662506,7.437679,7.574878,6.392111,7.72528,7.031916,7.788549,8.131033,7.498227,7.109109,7.008897
"GNS",9.374714,9.849238,9.350563,10.02403,9.732736,9.583529,10.602118,9.408162,9.66098,9.328476,10.272492,8.8283,10.077374,8.913636,9.505196,9.432203,9.533198,9.903572,9.579496,9.479264,10.067878
"MDM1",6.912187,6.865091,6.493705,7.1515,6.480364,6.950178,6.935301,6.789563,6.862248,6.614219,6.940428,5.744412,6.360002,7.045721,7.188977,7.098053,6.748403,6.962635,7.474266,7.655565,6.878034
"ZFC3H1",9.397486,9.228675,8.981553,9.792206,9.327508,9.51795,9.903972,9.174854,9.415938,9.028122,9.316411,8.389155,9.514656,9.2596,9.516786,9.514559,9.562915,9.979549,10.284415,10.183974,9.489297
"KRR1",7.983829,7.848484,7.452527,8.316554,7.467695,8.493193,7.462793,7.83843,7.959134,7.125862,7.524243,6.226999,7.274121,8.726634,8.069681,8.151468,7.805376,8.2464,8.466514,8.731731,7.810837
"NAP1L1",10.516312,10.256193,10.030375,10.641986,10.378499,10.62119,9.68563,10.332008,10.635479,10.365237,10.207508,9.711906,10.15469,10.920799,10.568585,10.8795,10.661538,10.632462,11.033206,10.722416,10.276647
"BBS10",7.357585,7.035847,6.468502,7.575327,7.391324,7.562705,7.116726,6.9832,7.308657,6.323059,7.120752,5.92695,6.901355,8.040182,7.325372,7.35568,7.34059,7.406377,8.000716,7.891383,6.832327
"OSBPL8",10.062797,9.935981,9.822233,10.071879,10.339476,10.242174,10.325589,9.776858,10.14125,9.405739,10.0464,8.938529,9.677149,9.993577,10.164015,10.201569,10.0287,10.446164,10.590905,9.959925,9.688303
"LIN7A",7.351109,7.826325,7.329258,7.001512,8.083366,8.154104,8.058594,7.401192,7.745896,6.938195,8.391,7.049463,7.711572,6.937318,7.695241,7.255199,7.457451,7.635211,8.396638,7.493374,7.523265
"CCDC59",6.595855,6.301687,5.998525,6.531382,7.062998,7.082092,6.463826,6.013174,6.312703,6.117441,6.791913,5.809456,6.448328,7.990085,7.553141,6.798594,7.180569,7.460521,7.549083,7.311219,6.719123
"CEP290",5.992566,5.713262,5.692465,6.353835,5.399013,6.013489,5.309457,5.767193,5.689548,5.025496,5.398463,5.051842,5.238448,6.207766,6.273598,6.481824,5.750346,6.553871,6.710443,6.660779,5.74642
"DUSP6",9.806801,10.230316,9.918157,9.825673,9.859959,10.261485,10.259124,10.147998,10.21056,9.852223,10.310793,8.998506,10.335327,9.388267,10.244511,9.933943,10.128533,9.797156,10.170312,10.169628,10.010918
"ATP2B1",9.872503,10.075611,9.725774,10.170453,10.084047,10.022056,10.008813,9.838579,9.960024,9.534194,10.119265,9.144673,9.939065,9.834937,10.278924,10.025636,10.235828,10.624045,10.550619,10.325703,9.96605
"EEA1",7.465429,7.189178,6.681893,7.820223,6.949521,7.321509,6.606726,6.996961,7.24508,6.681773,7.07553,5.792989,6.874977,7.470872,7.330468,7.44449,7.212346,7.535047,7.847021,7.426901,7.330636
"CEP83",5.631005,5.491469,4.993417,5.831952,5.052944,5.717776,4.972675,5.619067,5.582121,5.189592,5.139901,4.681286,5.120809,5.713995,5.673868,6.383927,5.543707,5.660441,6.104228,6.585579,5.662375
"TMCC3",8.200154,8.544812,8.565849,8.068399,8.87421,8.541041,9.00599,8.479095,8.613939,8.119193,8.971386,8.214129,8.545171,7.95467,8.58205,8.119357,8.28051,8.410424,8.480787,8.433929,8.570571
"NDUFA12",8.53177,8.338713,7.84337,8.44974,8.407236,8.4655,7.795672,8.539844,8.619694,8.297696,8.397256,7.669052,8.660373,9.245326,8.613129,8.763214,8.483498,8.593527,8.371386,8.237695,8.559176
"USP44",6.724128,5.911499,6.190075,6.497607,6.374649,6.591131,6.169314,6.061375,6.241283,6.066652,5.777001,6.193006,6.181531,6.830841,5.938298,6.314586,5.839341,6.809986,6.790209,6.646294,5.863627
"HAL",8.68501,9.32992,8.872967,8.191985,9.327123,9.036246,9.958028,8.530627,9.285258,8.840355,9.636539,8.309479,9.122453,8.406299,8.975555,8.263285,8.832674,8.984886,9.033731,8.391352,8.787821
"IKBIP",6.634704,7.149291,6.408071,6.445039,6.965214,7.121904,7.04038,6.893536,6.823988,6.104261,7.395651,6.156001,6.467889,6.384635,7.298099,6.281414,6.834114,7.030888,7.27448,6.385652,5.99406
"UHRF1BP1L",8.457536,8.606248,7.981163,8.337825,8.532164,8.373863,9.057088,8.191496,8.454823,7.979524,8.973085,7.807207,8.563353,8.229025,8.414632,8.380919,8.626346,8.761968,9.389337,8.597226,8.458981
"ARL1",7.341139,7.169833,6.907438,7.531969,7.55645,7.261724,7.014278,7.300263,7.482812,6.600722,6.979635,6.117321,7.280775,7.809566,7.531433,7.460954,7.277466,7.638336,7.612215,7.840151,7.317413
"GNPTAB",8.473118,8.463262,8.173234,8.750302,8.316011,8.529033,8.576842,8.390494,8.46895,7.951688,8.402608,7.681176,9.113931,8.681555,8.381836,8.911409,8.546564,9.058731,8.804427,8.938698,9.144592
"WASHC3",7.612949,7.120893,7.185167,7.709194,7.612195,7.543394,7.314856,7.580351,7.650954,6.820918,7.319565,6.44241,7.641065,7.915537,7.435367,7.678579,7.206397,7.760546,8.233423,8.068666,7.265985
"NUP37",7.786685,7.460809,7.000839,7.756342,7.567415,7.963417,7.167992,7.325442,7.678279,7.141304,7.483431,6.801562,7.527359,8.388238,7.632451,7.659992,7.664636,7.893596,8.072697,7.859091,7.553299
"NFYB",6.523997,6.380408,6.205106,7.079758,6.611499,7.332171,6.019996,6.038301,6.491234,6.031163,6.473678,5.460835,5.969588,7.936698,7.382008,7.372826,7.160812,7.231685,7.62357,7.718945,6.309459
"CMKLR1",7.330846,7.309426,6.797654,6.929892,6.575973,6.629445,6.995339,7.049976,6.92375,6.697888,7.051794,6.997266,7.5683,6.759671,6.93003,8.071137,6.657909,7.706306,7.236125,7.641771,9.022139
"SART3",8.73882,8.84663,8.718806,8.992923,8.48584,8.767996,8.322435,8.824907,8.817347,8.422798,8.66317,8.10705,8.821597,8.612531,8.889109,8.706569,8.343528,9.02045,8.390241,8.400735,8.8312
"SELPLG",9.781132,10.731869,10.307555,10.476914,10.203465,10.491956,10.819659,10.355256,10.119074,10.045201,10.576804,9.466729,9.959442,9.846635,9.849614,9.927532,9.83827,10.304845,9.808724,9.788744,9.941296
"ARPC3",10.799941,10.54232,9.917024,10.157579,10.930127,10.711942,10.39428,10.574095,10.735727,10.707948,11.048243,10.026506,11.060918,11.206318,11.007301,10.949044,11.067624,10.634469,11.145482,10.657366,10.878914
"VPS29",8.423967,8.219195,7.718268,8.382704,8.513115,8.293609,8.368812,8.01531,8.401767,7.702768,8.408445,7.737784,8.549334,8.831572,8.702112,8.331665,8.704272,8.723283,9.088327,8.761041,8.421773
"MAPKAPK5-AS1",6.725986,6.617927,6.497084,6.813488,6.824146,6.592308,6.346918,6.570159,6.271364,6.266098,6.611912,5.982513,6.375414,7.34659,6.870432,6.379793,6.450283,6.701666,7.042514,7.302047,6.031315
"TESC",9.059728,8.911059,9.267073,8.618999,9.460523,8.828813,8.683514,8.733027,8.455867,7.888514,8.822228,7.880647,8.386012,8.392875,8.947433,8.312808,7.822129,7.941881,8.20009,9.107256,8.436428
"WSB2",8.442387,8.516981,8.156671,8.586328,8.499535,8.614796,8.643618,8.391299,8.567726,8.328375,8.872004,8.627895,9.15062,8.233265,8.277239,8.5168,8.697482,8.738465,8.765944,8.08956,8.715137
"RAB35",8.378594,8.807929,8.332703,8.272713,8.496579,8.626311,8.681439,8.569417,8.422258,8.147974,8.861091,8.088938,8.554481,8.271328,8.521064,8.359071,8.359376,8.371816,8.364211,8.03262,8.451848
"RPLP0",10.113071,9.849063,9.867909,10.099922,9.7925,10.300469,9.357244,9.859894,10.135562,9.912026,10.006734,8.991717,10.042224,10.502496,9.340914,9.432991,9.336363,9.482619,9.271892,9.504873,8.593441
"PXN",8.460075,9.141267,8.841184,8.638355,9.046298,8.835826,9.501302,8.884573,8.881329,8.735901,9.421072,8.654291,9.002352,8.213789,9.202942,8.829344,9.248569,9.39195,9.242285,8.56841,9.441052
"RNU4-2",6.130363,5.794006,5.192755,5.715512,6.362875,5.311787,6.33964,5.535321,6.476063,5.029671,5.633775,5.241434,7.657123,5.808115,5.178449,6.646395,5.527814,6.714662,7.502663,7.915449,6.319317
"RNU4-1",9.404207,8.119791,8.542531,8.356372,8.912736,8.797116,8.946713,8.794585,8.822818,8.49611,8.819386,8.112402,9.505044,8.995893,7.939092,8.804395,8.188733,8.76455,8.605997,8.708554,8.693573
"POP5",7.068939,7.005515,6.796703,7.270163,7.313362,7.160696,6.492973,7.165903,7.107876,6.970192,7.111254,6.509852,7.327772,7.901061,6.495396,7.255147,7.143363,7.129793,7.089034,6.997827,7.062745
"HNF1A-AS1",5.054028,5.289936,5.376602,5.080933,5.633491,5.109618,5.363546,5.003989,4.973564,5.902997,5.137442,6.981323,5.383765,5.299429,5.241271,5.768545,5.69794,5.418239,5.02707,5.360738,5.090771
"OASL",7.347167,7.48181,7.193293,7.809812,7.939814,8.055696,7.694634,7.666343,7.543624,7.418777,8.549422,7.432043,7.528479,7.314818,6.978791,6.838153,7.367815,7.367712,7.458676,7.249973,9.650371
"RHOF",8.371835,8.479658,8.416379,8.439949,8.125618,8.399458,8.239385,8.382036,8.402921,8.051593,8.255196,7.4468,8.31352,8.393324,8.188943,8.33744,8.073086,8.274482,8.148548,8.068219,8.238703
"LINC01089",7.857934,7.508956,7.692272,7.966763,7.513341,7.711995,7.646435,7.728263,7.799923,7.974563,7.709743,7.713803,7.774937,7.867401,7.339227,7.819276,7.89194,7.863717,8.145469,7.538672,7.949263
"RSRC2",8.559428,8.515546,8.209265,8.568442,8.470695,8.59914,7.584292,8.430356,8.590062,7.960237,8.35962,7.276923,8.257346,8.740333,8.680979,8.659587,8.376089,8.706518,8.782419,8.250911,8.410771
"HCAR2",8.203506,8.710841,8.486493,7.956759,9.478401,9.380876,9.426612,8.751128,9.005771,8.108182,9.027882,8.004917,9.003665,8.051957,8.873235,9.200169,8.966031,9.350952,9.196066,8.302666,8.534756
"HCAR3",8.326728,8.894931,7.593536,8.215168,9.881674,8.937111,9.30589,8.512253,9.248301,8.194129,8.906647,8.063548,9.09858,7.968751,8.709144,8.753155,9.187213,9.384763,9.285169,8.17409,8.742829
"CDK2AP1",8.165596,8.308491,8.611583,8.42463,8.471101,8.398561,8.376873,8.33369,8.191185,7.94539,8.048546,7.995197,8.190108,7.98857,8.369424,8.441309,8.143883,8.13332,8.348849,8.090305,8.200987
"SBNO1",8.942183,8.892588,8.656617,9.23396,8.797119,9.049065,8.765514,8.855158,9.022411,8.350768,8.961773,7.95691,8.970553,8.862612,9.371277,9.256261,8.864608,9.61919,9.289419,9.167243,9.054592
"CCDC92",7.031198,7.091523,6.694328,7.310529,6.948758,7.227849,6.954532,7.356495,7.292082,6.525051,7.051321,6.771687,7.195636,6.982933,7.265152,7.819806,7.343999,7.536406,7.411534,7.265941,7.550843
"LOC101928697",4.781055,5.068257,5.194727,4.382798,5.52858,4.80933,5.299869,5.210824,4.944671,5.694401,5.130394,5.479362,5.173542,4.733346,4.987503,4.548708,4.783844,4.708521,4.778978,4.441537,4.767569
"IFT88",6.446905,6.619987,6.434664,6.639809,6.769432,6.525694,6.125772,6.49328,6.62892,6.06264,6.08323,5.683005,6.341605,6.958427,6.708371,6.464761,6.508158,7.207252,7.09971,7.149629,6.587553
"SAP18",9.202062,9.447752,8.907572,9.262204,9.396748,9.578155,8.121564,9.253372,9.294236,9.160286,9.38648,8.466911,9.217928,9.580008,9.434784,9.139936,8.917372,8.910637,9.041814,8.974893,9.296817
"MRPL57",7.728912,7.549247,7.742038,7.827897,7.735631,7.858188,7.741597,7.517786,7.61667,7.487263,7.614411,7.07017,7.482907,8.216231,7.609482,7.534252,7.516531,7.629996,7.487331,7.843651,7.599343
"C1QTNF9",4.581632,4.286833,4.206167,3.907926,3.6066,3.822819,4.75261,3.937303,4.353282,5.095758,4.304193,5.808985,3.821463,4.338672,4.200985,4.083824,4.600543,4.336779,4.930473,3.657997,5.007688
"NUP58",8.68613,8.768715,8.396662,8.858272,8.698581,8.834605,9.014427,8.483546,8.706203,8.114752,9.091004,7.617149,8.749442,8.428307,8.763415,8.421527,8.503629,8.821829,9.102682,8.737726,8.614576
"CDK8",8.13388,7.938474,7.385713,8.232486,8.007672,8.003186,7.625621,7.954553,8.319417,7.145651,8.022993,7.123459,8.096583,8.072946,8.281863,8.45672,8.198999,8.412985,8.569143,8.736975,8.411282
"SNORD102",5.032951,5.570576,4.716984,5.867419,5.067144,5.456303,5.199598,5.17066,5.756661,4.481612,5.219999,4.486932,5.179829,5.51384,5.448591,5.54552,5.141025,5.807708,5.728271,5.384725,5.121523
"SNORA27",7.176167,6.887836,6.93825,7.422071,7.235277,7.001587,6.896303,6.932788,7.468072,7.156101,6.906154,6.439066,7.024738,7.716114,7.190476,7.280446,7.335344,7.819072,7.384381,7.322198,7.208909
"GTF3A",9.103427,8.905341,8.867347,9.482351,9.19159,9.038865,8.852269,8.894777,8.982181,8.79653,9.147736,8.123562,8.992687,9.814982,9.117985,9.320497,9.284407,9.16479,9.4967,9.287297,8.809495
"ATP5F1EP2",7.857703,7.403671,7.171889,7.612945,8.431511,7.939994,7.053242,7.439592,7.659754,7.605137,8.086301,6.709954,7.629354,8.768289,7.668509,7.510376,7.749324,7.613619,7.938942,8.112716,7.330904
"POMP",8.298868,8.042155,7.675327,7.510733,8.427783,8.168615,7.410082,8.050053,8.247109,7.775435,8.3572,7.579916,8.075107,8.653689,8.341243,8.338198,8.03025,8.043824,8.380412,7.789391,8.183113
"USPL1",8.879985,8.686141,8.162068,9.103762,8.639083,8.820835,8.733376,8.717935,8.734409,8.39517,8.534421,7.542501,8.582257,8.980578,9.126044,9.166257,9.092152,9.223455,9.455992,9.360444,8.794545
"ALOX5AP",10.590361,11.241103,10.874732,10.44104,11.478459,11.320292,11.504481,11.026524,10.851178,10.818697,11.603757,10.690654,10.836831,10.63686,11.207119,10.98166,10.597761,11.498422,10.989327,10.660446,11.120965
