"","GSM650876.CEL.gz","GSM650877.CEL.gz","GSM650878.CEL.gz","GSM650879.CEL.gz","GSM650880.CEL.gz","GSM650883.CEL.gz","GSM650885.CEL.gz","GSM650923.CEL.gz","GSM650924.CEL.gz","GSM650930.CEL.gz","GSM650931.CEL.gz","GSM650944.CEL.gz","GSM650946.CEL.gz","GSM650950.CEL.gz","GSM650951.CEL.gz","GSM650954.CEL.gz","GSM650959.CEL.gz","GSM650968.CEL.gz","GSM650969.CEL.gz","GSM650970.CEL.gz","GSM650975.CEL.gz"
"SNORD1A",6.013484,6.46983,6.162383,5.909855,5.924275,6.434461,5.124883,5.283365,6.01451,5.610143,5.26737,5.634417,5.332098,5.672514,5.557456,5.751775,5.294748,4.98918,5.447324,5.290518,5.737661
"SEC14L1",10.0256,9.538503,10.083078,8.926254,10.041561,10.334054,9.712667,9.829373,10.425995,9.470483,10.487578,10.15512,9.622005,9.012536,9.590914,10.015408,9.744081,9.688427,9.622729,9.680985,9.868296
"TMC8",9.278088,9.207326,9.632411,9.527898,9.230858,9.361134,9.228368,9.394076,9.403499,10.276947,9.742487,10.232607,9.837121,9.816212,9.91843,9.823685,10.094181,9.91827,9.779184,9.951208,9.852852
"PGS1",8.444991,8.292523,8.454505,8.131978,8.507957,8.429127,8.595904,8.911482,9.014497,9.27127,9.275221,9.120586,9.358134,8.995054,9.022124,9.187708,8.745503,8.770817,9.004943,9.306875,9.032755
"RNF213",10.092221,10.477364,10.196672,9.986885,10.234462,10.741746,10.256725,9.583962,10.69195,9.679277,9.655567,11.035255,9.628493,9.547705,10.018965,9.944197,9.95277,9.7844,9.681677,9.933788,9.965214
"CHMP6",7.424835,7.451798,7.389598,7.43844,7.485929,7.170201,7.605728,7.042086,7.384588,7.758945,7.872377,8.280837,8.354131,7.970121,8.110535,8.401455,8.07285,8.058132,8.122729,8.278087,8.389334
"DOC2B",6.799581,6.726849,6.360727,6.647835,6.125748,6.448818,6.296846,7.193906,6.615511,6.919772,6.552,7.116422,7.333348,6.934893,7.075402,6.927288,7.121503,7.320652,7.079339,7.398971,7.132531
"RFLNB",9.217357,9.01292,9.394568,8.650894,9.126879,8.725114,8.628066,9.726233,9.330496,9.831062,10.677114,9.948654,10.146299,10.087109,9.902739,10.221275,9.891688,9.859254,10.040368,10.102168,10.056901
"GLOD4",8.323212,8.742703,8.602659,8.630476,8.302105,8.666933,8.612812,8.5419,8.427299,7.708417,7.338453,7.437443,7.707345,7.755096,7.966745,7.465925,7.523042,7.392101,7.805004,7.405615,7.369078
"SLC43A2",8.784457,8.611362,8.775446,8.081956,8.809461,8.548576,8.521083,9.082247,9.151948,9.468898,10.428488,10.296851,9.716762,9.611185,9.651103,9.868526,9.536393,9.663349,9.730031,9.682155,9.885068
"PRPF8",9.376499,9.770726,10.186569,9.543303,9.688338,10.003909,9.7798,9.62349,10.261205,9.970909,10.128602,10.301233,9.648423,9.768327,10.175667,10.116907,10.032194,10.156066,10.14716,10.211315,10.04027
"TSR1",7.23249,7.826196,7.604293,7.428224,7.561161,7.790914,7.613351,7.117024,7.707195,6.884322,6.623497,6.816251,6.894167,6.959739,6.774051,6.926848,6.928016,6.817762,6.969884,7.056239,6.927344
"METTL16",7.28813,7.881056,7.978943,7.686143,7.761476,7.99903,8.138931,7.237313,7.75616,7.15256,6.845513,7.116097,7.138506,7.145898,7.293768,7.235122,7.285222,7.050658,7.225412,7.265672,7.331869
"OR1D5",5.622736,5.607116,6.224765,6.349135,5.809909,5.82036,6.277633,6.59558,6.27732,6.802744,6.57147,6.414116,6.144693,6.27573,6.04047,6.075757,6.543744,6.178507,6.330115,5.885607,6.174845
"OR1G1",5.961356,4.643353,5.419776,6.228191,5.412171,5.586556,5.364706,6.387158,5.215135,5.827019,6.015544,5.614375,5.140704,5.838002,5.748026,5.380602,5.701555,5.815507,5.458623,5.274452,5.452195
"NCBP3",8.53535,8.660266,8.603789,8.215785,8.514269,8.928704,8.781072,8.22213,8.989821,7.832565,7.904478,8.032734,8.188174,7.926273,7.995273,8.084181,7.857295,7.682842,8.001934,8.141823,8.026868
"P2RX1",7.904821,8.315262,8.132075,7.578915,8.045604,7.69277,8.078428,7.950837,8.01456,8.109793,8.838356,9.110272,8.536063,8.089971,8.815741,8.413718,8.434832,8.253095,8.354672,8.772107,8.61181
"ALOX15",6.624318,6.832217,7.920524,6.469753,7.726236,7.206543,6.804553,7.189727,6.791397,7.126092,8.366463,8.763081,7.500858,6.779272,7.571331,7.772342,8.167412,7.822222,8.132968,7.459456,8.029922
"CXCL16",8.078478,8.151102,8.025782,7.541197,8.376771,8.104612,8.081771,8.554217,9.382363,8.146967,8.423809,8.081891,8.211133,7.703912,8.188348,8.296929,7.965666,7.890216,7.853735,7.963474,7.881551
"SLC25A11",8.689614,9.033843,8.93882,8.704,8.75036,8.727019,8.572137,8.744196,9.001499,9.413685,9.522009,9.38142,9.644242,9.463258,9.580495,9.654207,9.42185,9.2562,9.50487,9.453289,9.507052
"PFN1",9.603912,9.893701,9.953599,9.686805,9.778695,9.202658,9.773682,9.894114,9.81119,11.486391,11.430269,11.366287,11.449097,11.278953,11.485976,11.376916,11.437475,11.351268,11.487724,11.269407,11.434928
"ZNF594",5.733967,5.690097,5.728862,5.585365,6.524442,6.565045,6.262313,6.177169,5.177475,6.462006,5.47407,5.861634,6.930553,7.389645,5.939077,6.2523,6.183135,6.006048,6.311032,6.427338,6.059684
"SCIMP",9.4041,10.357147,9.672208,9.722967,10.058202,9.867126,10.367034,9.453314,10.35951,10.038964,9.82932,10.785284,10.64491,10.334433,10.456876,10.350449,10.533707,10.524984,10.639089,10.691565,10.275332
"NUP88",8.802817,9.30413,9.165952,9.049885,9.191974,9.373389,9.286586,8.504296,8.732319,9.618536,8.577606,9.245312,9.502967,9.80362,9.314279,9.585608,9.323973,9.187284,9.547704,9.604234,9.51564
"GABARAP",10.40304,10.834347,10.405492,10.020787,10.811868,10.333389,10.358894,10.66962,10.670104,12.029732,12.37734,12.111951,12.361366,11.813691,12.176171,12.293302,12.013388,12.084605,12.155287,12.081938,12.288484
"TP53",7.782615,9.016644,9.054219,8.717396,8.916137,8.925901,8.892139,8.383363,9.145688,9.346738,9.061927,9.493665,9.156286,9.312467,9.2728,9.239307,9.208141,9.384817,9.413858,9.321543,9.28816
"NAA38",7.494146,7.531585,7.27793,7.459101,7.326499,7.070794,7.403847,7.749021,7.24465,7.833912,7.769158,7.541559,8.137697,7.842042,7.911879,7.959922,7.474527,7.848917,7.78563,8.13514,7.56967
"TRAPPC1",9.346785,10.220338,10.312361,9.917156,10.082942,9.798809,9.903089,10.045084,10.229748,10.379504,10.647481,10.168042,10.619204,10.429009,10.460189,10.64873,10.16777,10.217728,10.377087,10.275016,10.586218
"VAMP2",9.000981,9.508532,9.379469,9.074354,9.17031,9.107733,8.722306,9.161381,9.702998,10.208298,10.303568,10.431545,9.967481,10.022679,10.001662,9.9861,10.270669,9.813741,9.834626,9.694808,10.168816
"LOC100128288",7.121731,7.361308,7.323752,7.533678,7.034435,7.329017,7.560885,7.062951,7.304366,7.982836,7.700883,8.150463,7.773885,7.888688,7.998799,8.055135,7.754375,7.647525,7.839062,7.75648,7.717976
"RPL26",7.430744,6.700687,6.153203,7.534037,6.471587,7.708374,5.515072,6.508664,5.995839,7.413807,6.58387,6.407288,8.281723,9.820723,7.178221,7.452397,7.193407,6.884396,7.09604,7.070346,6.038864
"PIK3R5",8.498416,8.742871,8.746978,8.093559,8.398376,8.520645,8.48194,8.716102,9.043417,9.179791,9.827414,9.766245,9.779662,9.205148,9.470187,9.700165,9.376302,9.445607,9.474502,9.566692,9.566955
"UBE2S",7.252301,8.143251,8.104854,7.834175,7.702883,7.629259,7.565098,7.741075,7.299341,8.172908,8.179624,8.141673,7.944082,8.090278,7.878444,8.01048,8.155003,8.273371,8.376896,7.902079,7.963723
"PEMT",7.490409,7.805144,7.604442,7.495709,7.611471,7.016536,7.612992,7.685565,7.58672,8.562029,8.47898,8.439976,8.662042,8.613988,8.588251,8.876712,8.45565,8.496643,8.674264,8.555071,8.574432
"FAM83G",6.187213,6.664784,6.31779,5.790438,6.509549,6.126237,6.860533,6.370888,6.172608,6.252158,5.520632,6.102351,6.411674,5.842909,6.033228,6.099746,6.074005,6.300343,5.868565,5.767709,6.13724
"GRAP",8.694066,8.871467,9.145078,8.582324,9.076641,8.288037,9.329862,8.98271,8.986688,9.786985,9.344722,9.441006,9.857222,10.192631,9.683557,9.737988,9.637036,9.917739,9.724228,9.866985,9.89948
"KRT17P5",7.447948,7.053283,7.493434,7.97323,7.481802,7.030067,7.590559,7.826825,7.107923,7.648703,7.931021,7.542681,7.419656,7.20138,7.448398,7.31328,7.901414,7.828816,7.737913,7.510143,7.144338
"POLDIP2",8.139013,8.922298,8.518779,8.314594,8.382723,8.113078,8.471567,8.430863,8.585764,9.389322,9.235844,9.457064,9.603608,9.530241,9.582847,9.471404,9.379622,9.239691,9.477993,9.288069,9.33295
"PIGS",7.98594,8.163212,8.175659,7.72765,7.89391,8.098846,7.953801,7.896943,8.352767,9.242304,9.397759,9.493088,9.393295,9.248747,9.315689,9.379663,9.244895,9.193348,9.313256,9.195497,9.299727
"ALDOC",6.840368,7.645023,7.579057,7.420372,7.683989,7.387849,7.424343,7.453843,7.693521,8.391016,8.252874,8.151016,7.977162,8.338775,8.221221,8.167156,8.286375,8.047362,8.071983,8.188407,8.420125
"SDF2",8.623073,8.65093,8.396145,8.13594,8.46814,8.3251,8.533359,8.314751,8.254969,7.796832,7.907768,7.704115,8.142975,7.87035,7.794569,8.044518,7.793802,7.765376,7.82973,7.828174,7.71361
"DHRS13",8.664547,8.447518,8.376775,8.097172,8.450628,8.161181,8.505571,8.955635,8.914498,7.829375,8.027072,7.815185,8.08695,7.829587,8.030162,7.788453,7.831864,7.775833,7.885188,7.970817,7.969353
"GIT1",8.004909,8.328781,8.338752,8.235831,7.969184,7.88398,8.399937,8.482144,8.414531,9.086246,9.030163,9.085124,9.238496,9.019183,9.08874,9.184449,9.134025,8.906133,8.987553,8.808666,9.056827
"BLMH",8.094045,8.302709,8.201728,7.962576,8.020503,8.327708,7.809579,7.796564,8.013543,7.308107,7.051236,7.041629,7.385149,7.52898,7.511848,7.408647,7.361767,7.149562,7.423071,7.620152,7.34735
"CRLF3",10.309279,10.290201,10.519172,10.407253,10.671505,10.721351,10.538178,10.087872,10.508614,9.253812,9.367687,9.229432,9.395011,9.547271,9.307077,9.377112,9.26904,9.014138,9.211086,9.55659,9.227508
"EVI2A",8.354258,8.199713,6.964619,6.893543,8.129325,9.044509,7.213036,7.345305,7.664629,7.853615,7.75181,6.925867,9.326811,9.688832,7.615795,8.650424,7.804174,7.799814,7.890506,8.482652,8.450984
"UTP6",8.588186,8.628499,8.576278,8.791236,8.604859,9.123882,8.629496,8.226366,8.416028,7.374333,7.447385,7.612073,7.82763,8.074454,7.786136,7.950499,7.627393,7.383307,7.522156,7.971204,7.468058
"C17orf75",6.408948,7.184242,6.759021,6.721817,6.644882,7.086959,6.580464,6.169277,6.377922,6.491516,5.68634,6.303208,6.332812,6.729346,6.092882,6.220965,6.26049,6.027274,6.534393,6.527405,6.206864
"SLC35G3",6.999429,6.731328,7.403853,7.113403,7.554885,7.392332,7.137418,8.221618,7.65645,6.746773,7.020311,6.841936,6.565583,6.816141,7.228036,6.933004,7.102332,7.423485,6.809305,6.95299,6.475766
"SLFN12",6.898806,7.444716,6.620497,6.916362,7.432268,7.107124,7.515642,6.661098,7.632701,6.948835,6.523796,7.474111,7.306478,6.981465,6.93202,7.144865,6.54256,6.507982,6.84363,6.931584,6.898867
"SLFN14",5.650351,6.615985,5.953381,5.76879,6.787072,5.96987,6.009292,6.078276,6.41464,5.932041,6.054235,6.087073,6.573465,5.228011,5.606607,6.505867,5.329342,5.580358,5.799926,5.565734,6.518224
"CCL5",10.31531,10.336874,10.281775,10.150333,9.963052,10.015432,10.250288,9.933537,10.212797,11.005818,11.371459,10.9741,11.911366,10.799519,11.941712,11.3545,11.126669,11.112673,11.5199,11.089317,11.758316
"SNORA21",6.903898,7.485543,7.217634,7.384343,7.224533,7.382222,6.957284,6.649825,6.866258,6.294177,6.219177,6.275494,6.467028,6.896983,6.434538,6.762501,6.326351,6.401119,6.027103,6.603378,6.045
"PLXDC1",7.196603,7.481234,7.727849,7.657316,7.455298,7.639229,7.576969,7.406379,7.490385,8.723655,8.271892,8.290199,8.326444,8.837824,8.157845,8.74004,8.524787,8.379237,8.03645,8.191987,8.843694
"CACNB1",7.052013,7.122554,7.281302,7.079774,6.826178,7.002699,7.146136,7.043386,7.356059,7.793445,7.743658,7.808832,7.941541,7.766444,8.04835,7.934593,7.664158,7.742759,7.482397,7.627706,7.938914
"MED1",8.206149,9.023092,8.896767,8.514059,8.77053,9.028141,8.670386,8.396129,9.121139,9.11606,8.922917,9.163512,9.107661,9.281228,9.158833,9.162552,9.062846,9.023537,9.053275,9.116616,9.393381
"MIEN1",8.955375,8.931011,8.893129,8.489121,8.799702,8.387566,8.96855,8.730658,8.669381,9.375134,9.488566,9.466801,9.982711,9.792702,9.692121,9.697457,9.532568,9.453388,9.368893,9.689338,9.512564
"IKZF3",9.064757,9.564116,9.536859,9.299349,9.106845,9.633601,9.785628,8.773775,9.371969,9.353216,9.079621,9.591386,9.264702,9.528687,9.5146,9.423975,9.491227,9.409621,9.532364,9.544412,9.533769
"GSDMB",7.309709,7.887676,8.600634,7.984044,8.19375,8.2862,7.653398,6.611975,7.716876,7.787484,7.355625,7.475464,7.607286,8.141657,7.976078,8.261958,7.640305,7.417849,7.537156,7.716249,8.048055
"ORMDL3",8.290315,8.595085,8.757765,8.729483,8.756309,8.365543,8.462649,8.172586,8.442134,7.893828,7.72613,8.001603,8.207965,8.150615,8.055141,8.368468,7.762667,7.939711,7.905443,7.974605,7.811343
"TOP2A",5.59956,7.765359,5.750468,5.908477,5.97963,6.012366,5.636262,5.254449,5.582329,5.873989,5.510381,5.443154,6.001048,5.884052,5.586828,5.27194,5.642452,5.670178,5.561098,5.772759,5.72239
"CCR7",10.15613,10.78857,11.395047,11.294452,10.877737,10.899262,10.838602,10.688638,10.47547,11.73259,11.069156,11.208392,11.334261,12.128372,11.359465,11.435109,11.687794,11.611677,11.543855,11.431403,11.620279
"KRT23",8.727739,8.895045,8.301775,8.035157,8.535567,8.818354,8.589134,9.322176,8.74397,8.471695,9.224473,8.695627,8.850106,7.935567,8.26417,8.489432,7.871566,8.19769,7.810706,8.670343,8.629004
"KRTAP4-5",6.886075,6.640058,7.084738,7.551728,6.795235,6.976454,7.087924,7.617366,6.930712,6.948288,7.008196,6.852661,6.816732,6.759212,6.980768,6.4401,6.704118,7.147692,6.899097,6.674494,6.504248
"KRTAP4-4",7.883166,7.460553,7.527064,8.43786,7.832501,7.594242,7.586071,8.397324,7.654926,8.482,8.665586,8.297704,7.951118,8.215875,8.382645,8.048971,8.418292,8.305758,8.30936,8.057508,7.833298
"KRT33A",7.051444,6.688613,6.842132,7.141738,6.904812,6.812781,6.962376,7.347773,6.6921,7.218921,6.927424,7.038996,6.662451,6.646265,6.908409,6.516842,7.194744,7.012609,6.857861,6.82292,6.534922
"JUP",7.395814,7.912727,7.806491,7.802231,7.556263,7.437665,7.558189,7.532201,7.445914,7.721063,8.380604,8.799914,7.500489,7.581363,8.305337,7.611683,7.979876,7.800235,7.486218,7.631605,7.874581
"DNAJC7",8.358145,8.481425,8.582682,8.420962,8.336421,8.557876,8.12302,8.142976,8.289157,7.76061,7.586868,7.930845,8.142242,8.127149,8.130326,8.193441,7.989157,7.856176,8.032931,8.141948,7.633879
"DHX58",7.029947,7.325855,6.832192,6.9495,7.200244,7.109278,6.887625,7.166348,6.886518,6.864267,7.300622,8.682412,7.221577,7.284606,7.513721,7.524139,7.286327,7.332241,7.224821,7.356153,7.614667
"KAT2A",7.612742,8.107413,8.004159,7.970204,7.697453,7.878752,7.955677,7.786761,7.731107,8.297828,8.096102,8.58538,8.132113,8.601196,8.335178,8.352431,8.223449,8.387796,8.457754,8.738835,8.599666
"RAB5C",9.74066,10.000215,10.02524,9.532013,9.99384,9.932132,9.823328,9.96442,10.210416,10.908263,11.42308,11.407115,11.223986,10.757646,11.157584,11.257072,11.034837,11.103504,11.146134,11.144644,11.136239
"COA3",7.646505,7.826878,7.294068,7.560575,7.37403,7.408439,7.536575,7.348169,7.455592,7.168828,6.591809,6.793887,7.124087,7.204741,7.297784,6.933317,6.92018,6.803932,6.826576,6.907087,6.930902
"BRCA1",6.87542,7.283071,5.953961,5.891365,6.548077,6.930706,6.090669,6.158801,6.617798,6.123125,6.524476,5.843168,5.909057,5.874295,5.846836,6.07804,6.187543,5.747032,5.911283,6.261218,6.084309
"ASB16-AS1",8.022074,8.416185,8.641652,8.508393,8.642811,8.623456,8.42186,8.30509,8.517305,8.974694,8.951863,8.98915,8.923957,8.994912,9.231244,9.012944,9.096054,8.908827,8.989309,8.944897,9.036019
"SLC4A1",8.896255,10.823725,9.788341,9.69932,10.595729,8.955049,10.880914,9.684533,9.890526,10.927856,11.528784,10.682662,11.509125,9.565597,10.629082,10.93654,10.603029,10.80934,10.443742,10.463358,11.078042
"SLC25A39",10.819939,11.483216,11.317952,11.124317,11.824085,10.669302,11.67915,11.106708,11.074837,12.350288,12.735379,12.031244,12.844233,11.454913,12.474011,12.521253,12.319481,12.157978,12.190581,11.854389,12.640038
"ITGA2B",7.298811,7.489305,7.951572,7.681902,7.755755,7.883254,7.478106,7.332806,7.976081,8.001259,7.905087,7.18752,7.432069,6.897489,7.870031,7.216838,7.301371,7.721277,7.619947,7.621289,7.575532
"DCAKD",7.663828,7.94338,8.132203,7.960453,8.067401,7.980118,7.724054,7.695,8.026912,9.179223,8.804417,8.903915,9.199483,9.419764,9.252295,9.070054,8.941891,8.871523,8.938333,8.967193,9.289061
"ARHGAP27",8.342667,8.426287,8.1731,7.69708,8.119764,7.939837,8.148884,8.341774,8.442695,8.789851,9.00999,9.153784,9.159211,8.658134,8.877862,9.060408,8.81838,8.683444,8.84652,8.929891,8.725526
"SKAP1",8.322826,8.541934,8.876097,8.763482,8.64904,8.786794,8.597928,8.005033,8.360265,8.869813,7.929579,8.326338,8.692126,8.955821,8.641746,8.990504,8.502882,8.454392,8.662689,8.758557,8.913008
"HOXB2",7.677259,6.825962,7.341444,6.639097,6.68272,7.024433,7.150237,7.312848,7.461844,7.764548,7.467782,7.723762,7.648227,8.101112,8.161819,7.855778,7.665912,7.571722,7.817577,7.069883,7.810631
"PHOSPHO1",9.122432,10.029677,9.599625,8.71324,9.847228,9.282536,9.274804,9.171484,9.107226,9.603227,10.900497,9.719999,10.215799,9.691859,10.178664,10.634823,10.255415,10.092555,10.035353,9.865741,10.232881
"PHB",8.0532,8.334147,8.128365,8.205979,8.19275,7.925005,8.192738,8.203038,7.850767,9.26316,8.882149,8.949902,9.328383,9.758863,9.172964,9.330151,9.083008,9.213436,9.371992,9.073456,9.121602
"SPOP",9.014475,9.339628,9.280649,9.119904,9.406456,9.398522,9.446069,8.985182,9.255179,8.392328,8.56504,8.383942,8.693545,8.688051,8.525201,8.689196,8.659294,8.52922,8.737702,8.798463,8.7583
"SLC35B1",7.963083,8.333632,8.072244,7.869606,7.753801,7.869036,7.790184,7.974888,8.040047,8.826901,8.278914,8.522899,9.031554,8.6464,8.822442,8.786064,8.417017,8.500334,8.798937,8.658156,8.605613
"FAM117A",8.353349,9.028336,8.936224,8.840843,9.104358,8.7057,8.919867,8.670365,8.954027,9.634374,10.061921,9.901739,10.090749,9.648228,9.976959,9.950709,9.699492,9.752393,9.716452,9.336065,10.140923
"SPAG9",9.498696,9.031812,9.221271,8.618581,9.39333,9.648383,9.022301,8.99833,9.512784,8.536909,9.367935,8.636702,8.782514,8.651181,8.778011,9.184679,8.755008,8.630592,8.825537,9.104975,8.962282
"MMD",8.28474,8.381846,8.588799,7.995445,8.644202,8.587721,7.660734,8.010637,8.902352,9.286458,8.999515,8.470699,9.087357,8.060846,8.43304,8.863484,7.993695,8.529578,8.930503,8.994483,9.152233
"MRPS23",5.989096,6.487634,6.412931,6.151135,6.234052,6.421787,5.761353,5.55516,6.019821,5.92719,5.977988,6.129883,6.39989,6.6236,6.044648,6.222592,6.122269,6.023288,6.204677,6.394054,6.418667
"SRSF1",10.68825,10.757535,10.890212,10.888912,10.711925,11.144649,10.624244,10.352467,10.843359,10.19117,9.709515,9.974382,10.22776,10.355927,10.141095,10.369841,10.147411,9.936964,10.208812,10.280523,10.269668
"MIR142",6.619222,6.557788,6.237911,5.423094,6.553471,6.882482,5.739823,5.701699,6.79664,8.961104,8.857101,9.307703,9.190042,9.004359,9.095719,9.286886,9.103372,8.56699,9.104082,9.293863,9.340285
"SKA2",6.538146,7.414972,7.024848,7.340961,7.132263,7.58019,6.962679,6.130306,6.560705,7.035172,6.682642,6.166834,7.545447,7.611071,6.973439,7.312824,6.942732,6.569781,7.011078,6.784039,7.463332
"MIR301A",3.342185,3.336904,3.47059,3.204966,3.365975,4.010202,3.031652,3.321388,3.708072,3.835656,4.080365,3.770562,4.225137,4.117621,3.646288,4.179706,4.029631,3.677509,4.03203,4.300247,4.024747
"USP32",9.995502,9.81418,9.697958,9.076691,10.181833,10.335485,9.665243,9.579298,10.251537,9.430584,9.871219,9.559192,9.474458,9.069593,9.381363,9.829101,9.35044,9.265877,9.606591,9.898813,9.763513
"APPBP2",8.80535,9.149589,8.968448,8.859852,9.215092,9.260617,8.793345,8.239844,8.985622,7.705411,7.500381,7.508847,7.914544,8.261604,7.810229,8.01163,7.687352,7.435648,8.006084,8.099863,8.059655
"INTS2",7.848493,7.993524,8.044035,7.830504,8.129968,8.302732,7.980401,7.75089,8.210843,7.055784,6.779596,7.042519,6.994953,7.390584,7.046481,7.156169,7.204669,7.068816,7.230976,7.255899,7.209726
"CCDC47",7.927889,8.253288,8.125873,7.937811,8.080934,8.392183,8.007607,7.768471,8.22654,7.032128,7.051261,7.086507,7.255817,7.195116,7.21044,7.16303,7.156407,6.817176,7.088934,7.516136,7.347861
"CSH2",7.662919,6.53498,7.376726,7.388946,7.268664,7.206419,7.666809,7.585523,7.249678,6.871301,6.848611,6.78413,6.839153,7.20152,7.158751,6.893288,7.105036,7.051268,7.03597,7.175021,6.777922
"CD79B",8.143813,8.822295,8.591653,8.573194,8.249491,8.178684,8.941497,8.504938,7.98745,9.854036,9.083197,9.725606,9.458359,10.094269,9.56776,9.724179,9.707167,9.517789,9.650183,10.094068,9.687243
"ICAM2",8.783604,9.3091,9.030164,8.521611,8.718936,8.082259,9.069679,8.638665,8.689081,9.901683,9.678625,9.918158,10.327696,10.057513,10.000508,10.216385,9.898496,9.836924,9.998385,10.073494,10.175501
"POLG2",7.437628,7.566416,7.366773,7.332993,7.487535,7.868661,7.533771,6.835358,7.313345,6.876211,6.467838,6.298383,6.658827,6.744887,6.886091,7.095588,6.437411,6.41493,6.637775,6.935769,6.862832
"DDX5",11.355179,11.322734,11.6334,11.487509,11.295476,11.806752,11.572788,11.085401,11.61582,10.352234,10.254762,10.270381,10.358133,10.492968,10.476168,10.50704,10.221279,10.391754,10.528829,10.668364,10.5178
"AMZ2P1",6.951893,7.721718,6.662842,6.808687,7.078072,7.11929,6.133494,6.323151,6.352266,6.3502,6.416537,6.204473,6.949903,6.923359,6.259832,6.951253,6.7671,6.322972,6.748298,6.637248,7.125223
"SLC16A6",8.76452,8.944701,8.020256,7.854921,8.449235,8.7802,8.171962,8.558653,9.159481,7.645987,8.520185,8.148359,8.749924,7.918,8.076698,8.60143,7.737127,8.130583,8.15964,8.244725,8.471367
"ABCA5",7.879037,7.861361,7.660878,8.448013,8.275114,8.405628,8.346893,7.132688,7.6015,7.811626,7.297484,6.964862,7.439652,7.788441,7.066441,7.09744,6.796866,6.915362,7.135401,7.376652,7.666845
"CD300LB",8.421583,8.427289,8.095879,7.39304,8.259324,8.123477,7.834277,8.806255,8.473633,7.736431,8.902801,8.914525,8.881867,8.125331,8.421941,8.548643,8.193791,8.45458,8.628152,8.637643,8.721312
